Stock #,Availability,Shape,Weight,Color,Clarity,Cut Grade,Polish,Symmetry,Fluorescence Intensity,Fluorescence Color,Measurements,BGM,Eye Clean,Lab,Report #,RapLab Report ID,Treatment,RapNet Price,Rapnet  Discount %,Cash Price,Cash Price Discount %,Depth %,Table %,Girdle Thin,Girdle Thick,Girdle %,Girdle Condition,Culet Size,Culet Condition,Crown Height,Crown Angle,Pavilion Depth,Pavilion Angle,Laser Inscription,Cert Comment,Key to symbols,Member Comment,Star Length,Shade,White Inclusion,Black Inclusion,Open Inclusion,Milky,Fancy Color,Fancy Color Intensity,Fancy Color Overtone,Country,State,City,Brand,Seller Spec,Report Filename,Diamond Image,Sarine Loupe,Trade Show,Report Issue Date,Report Type,Lab Location,Pair Stock #,Is Matched Pair Separable,Allow RapLink Feed,Parcel Stones
229-123A,G,R,0.30,D,VVS2,EX,EX,EX,F,N,4.33*4.30*2.65,No,,GIA,6342862987,,,1806.000,-35.500,,,61.40,58.00,,,3.50,Faceted,NON,,14.50,35.50,43.50,41.00,GIA 6342862987,,Pinpoint,"WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",50,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6342862987&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
235-28A,G,OV,0.81,F,VS1,G,EX,VG,S,B,6.53*5.08*3.45,No,,GIA,1357051060,,,4400.000,0.000,,,67.90,56.00,,,,Faceted,NON,,,,,,GIA 1357051060,,"Crystal, Indented Natural","WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=1357051060&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
216-1178A,G,R,0.20,G,VS1,EX,EX,EX,F,N,3.84*3.82*2.29,No,,GIA,2347706337,,,1133.000,3.000,,,59.80,60.00,,,3.00,Faceted,NON,,12.50,32.50,44.00,41.40,GIA 2347706337,,"Crystal, Needle, Pinpoint","WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",50,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2347706337&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
225-108A,G,R,0.31,F,VVS1,EX,EX,EX,N,N,4.44*4.42*2.66,No,,GIA,6352026273,,,1971.000,-27.000,,,60.00,58.00,,,3.00,Faceted,NON,,14.00,33.50,43.00,40.80,GIA 6352026273,,"Internal Graining, Chip, Surface Graining","WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",50,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6352026273&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
221-222A,G,R,0.40,K,VS2,G,EX,G,F,N,4.52*4.46*2.99,No,,GIA,1348765903,,,856.000,-46.500,,,66.60,59.00,,,6.50,Faceted,NON,,17.50,40.00,43.00,40.60,GIA 1348765903,,"Cloud, Crystal, Indented Natural","WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",50,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=1348765903&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
241-63A,G,R,1.01,K,VS2,EX,EX,EX,N,N,6.38*6.34*4.00,No,,GIA,6352096319,,,2790.000,-38.000,,,62.90,56.00,,,4.00,Faceted,NON,,15.50,35.50,43.00,40.80,GIA 6352096319,Pinpoints are not shown.,"Feather, Crystal, Indented Natural, Needle","WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",50,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6352096319&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
209-79A,G,EM,0.80,F,VS2,EX,EX,VG,N,N,6.45*4.42*2.96,No,,GIA,6342110393,,,2091.000,-49.000,,,67.00,66.00,,,,,NON,,,,,,GIA 6342110393,,"Feather, Crystal, Cloud","WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6342110393&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
228-226A,G,EM,0.33,G,VVS2,EX,EX,VG,F,N,4.35*3.35*2.28,No,,GIA,7341955960,,,892.500,-47.500,,,68.10,63.00,,,,,NON,,,,,,GIA 7341955960,,Pinpoint,"WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=7341955960&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
231-132A,G,R,0.30,J,VS2,EX,EX,EX,F,N,4.30*4.28*2.69,No,,GIA,6352000378,,,928.000,-42.000,,,62.80,57.00,,,3.50,Faceted,NON,,16.00,36.50,43.50,41.00,GIA 6352000378,,Crystal,"WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",50,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6352000378&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
222-202A,G,R,0.50,I,VS2,VG,EX,VG,N,N,4.99*4.93*3.18,No,,GIA,2344766875,,,1667.500,-42.500,,,64.20,55.00,,,5.50,Faceted,NON,,16.50,36.00,42.50,40.40,GIA 2344766875,,"Feather, Indented Natural","WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",50,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2344766875&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
227-43A,G,OV,0.90,F,SI2,VG,EX,VG,N,N,7.30*5.61*3.58,No,,GIA,1348939701,,,4300.000,0.000,,,63.80,57.00,,,,Faceted,NON,,,,,,GIA 1348939701,,"Feather, Crystal","WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=1348939701&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
205-297A,G,PE,0.30,F,SI2,VG,VG,F,N,N,6.00*3.84*2.28,No,,GIA,6345851108,,,1400.000,0.000,,,59.20,56.00,,,,Faceted,NON,,,,,,GIA 6345851108,,"Crystal, Feather","WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6345851108&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
234-127A,G,R,0.40,E,VVS2,EX,EX,EX,N,N,4.74*4.72*2.96,No,,GIA,6341693402,,,2240.000,-30.000,,,62.60,56.00,,,3.50,Faceted,NON,,15.50,35.50,43.50,41.20,GIA 6341693402,,"Needle, Cloud, Pinpoint","WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",50,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6341693402&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
235-107A,G,EM,0.69,D,SI2,EX,EX,VG,F,N,5.73*4.12*2.83,No,,GIA,3355001093,,,2400.000,0.000,,,68.70,64.00,,,,,NON,,,,,,GIA 3355001093,,"Twinning Wisp, Crystal, Feather","WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=3355001093&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
214-6B,G,OV,0.30,G,SI2,EX,EX,VG,N,N,5.28*3.89*2.29,No,,GIA,2347483271,,,741.000,-43.000,,,59.00,60.00,,,,Faceted,NON,,,,,,GIA 2347483271,,"Crystal, Feather, Twinning Wisp","WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2347483271&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
221-256A,G,R,0.40,E,I1,G,EX,VG,F,N,4.53*4.48*2.99,No,,GIA,6342766164,,,1062.500,-37.500,,,66.50,56.00,,,6.50,Faceted,NON,,18.50,40.00,41.50,39.80,GIA 6342766164,,Crystal,"WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",50,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6342766164&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
234-194A,G,R,0.75,I,VVS2,EX,EX,EX,N,N,5.95*5.93*3.48,No,,GIA,6352098514,,,2515.500,-35.500,,,58.70,61.00,,,3.50,Faceted,NON,,12.50,32.50,43.00,40.80,GIA 6352098514,,"Pinpoint, Cloud","WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",50,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6352098514&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
241-92B,G,R,0.50,M,VVS1,EX,EX,EX,N,N,5.18*5.15*3.08,No,,GIA,1359097328,,,1083.000,-43.000,,,59.60,60.00,,,4.00,Faceted,NON,,12.50,32.50,43.50,41.00,GIA 1359097328,,"Pinpoint, Indented Natural, Feather","WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",50,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=1359097328&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
212-75A,G,R,1.02,H,SI2,EX,EX,EX,M,N,6.55*6.59*3.92,No,,IGI,400929857,,,5700.000,0.000,,,59.60,59.50,,,3.30,,Pointed,,13.00,32.50,43.50,41.10,,N/A,,"WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",,,,,,,,,,MUMBAI,,,,,http://www.igiworldwide.com/search_report.aspx,,,,,,,,,1,
227-80A,G,R,0.50,G,VVS1,EX,EX,EX,N,N,5.09*5.06*3.18,No,,GIA,1345971918,,,2613.000,-33.000,,,62.70,57.00,,,3.50,Faceted,NON,,15.50,35.50,44.00,41.40,GIA 1345971918,,Pinpoint,"WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",50,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=1345971918&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
228-131A,G,R,0.30,F,VS1,VG,EX,VG,N,N,4.20*4.15*2.69,No,,GIA,6351056390,,,1357.000,-41.000,,,64.30,57.00,,,5.00,Faceted,NON,,17.50,38.50,42.00,40.20,GIA 6351056390,,"Crystal, Pinpoint","WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",50,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6351056390&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
215-84A,G,OV,0.35,F,IF,VG,EX,G,N,N,5.69*4.07*2.32,No,,GIA,6345294082,,,1496.000,-32.000,,,57.10,58.00,,,,Faceted,NON,,,,,,GIA 6345294082,,"Surface Graining, Minor Details of Polish","WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6345294082&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
227-138A,G,OV,0.80,G,SI1,VG,EX,G,N,N,7.37*5.15*3.22,No,,GIA,2347868625,,,2170.000,-38.000,,,62.50,61.00,,,,Faceted,NON,,,,,,GIA 2347868625,,"Feather, Cloud","WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2347868625&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
231-191A,G,R,0.30,J,VVS1,EX,EX,EX,N,N,4.30*4.27*2.69,No,,GIA,6341940195,,,1083.000,-43.000,,,62.90,57.00,,,3.50,Faceted,NON,,16.00,36.50,43.50,41.00,GIA 6341940195,,Cloud,"WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",50,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6341940195&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
214-74A,G,PE,1.00,H,SI2,VG,G,VG,N,N,7.98*5.57*3.46,No,,IGI,400929842,,,4600.000,0.000,,,62.10,64.00,,,6.90,,Pointed,,14.50,37.80,41.00,38.70,,N/A,,"WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",,,,,,,,,,MUMBAI,,,,,http://www.igiworldwide.com/search_report.aspx,,,,,,,,,1,
221-127A,G,R,0.50,D,SI2,VG,EX,VG,N,N,5.00*4.95*3.20,No,,GIA,1345766365,,,1682.000,-42.000,,,64.30,57.00,,,5.00,Faceted,NON,,15.00,35.00,44.00,41.40,GIA 1345766365,,"Feather, Twinning Wisp","WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",55,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=1345766365&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
241-67A,G,R,1.00,K,SI2,EX,EX,EX,N,N,6.36*6.32*4.02,No,,GIA,1355137912,,,1950.000,-50.000,,,63.50,56.00,,,3.50,Faceted,NON,,16.50,36.50,43.50,41.00,GIA 1355137912,Clouds are not shown. Pinpoints are not shown.,"Crystal, Feather, Needle, Natural","WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",50,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=1355137912&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
219-191A,G,R,0.41,H,VS1,EX,EX,EX,N,N,4.75*4.73*2.98,No,,GIA,2347461931,,,1728.000,-28.000,,,62.70,56.00,,,3.50,Faceted,NON,,16.00,36.50,43.00,41.00,GIA 2347461931,,Cloud,"WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",50,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2347461931&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
229-190A,G,R,0.30,J,SI2,G,EX,VG,F,N,4.16*4.11*2.75,No,,GIA,2356040757,,,1400.000,0.000,,,66.50,56.00,,,6.00,Faceted,NON,,17.00,37.00,43.50,41.00,GIA 2356040757,,"Twinning Wisp, Feather","WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",50,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2356040757&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
227-8A,G,OV,0.90,G,SI2,VG,EX,VG,N,N,7.58*5.32*3.30,No,,GIA,7348809724,,,2296.000,-44.000,,,62.00,61.00,,,,Faceted,NON,,,,,,GIA 7348809724,,Feather,"WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=7348809724&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
238-194A,G,R,0.38,J,VS1,VG,EX,VG,S,B,4.61*4.57*2.90,No,,GIA,2357143164,,,680.000,-60.000,,,63.20,56.00,,,4.00,Faceted,NON,,16.50,36.50,43.00,40.80,GIA 2357143164,,"Indented Natural, Cloud","WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",45,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2357143164&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
232-116A,G,R,0.31,E,SI1,EX,EX,EX,N,N,4.34*4.32*2.70,No,,GIA,6351026474,,,1320.000,-34.000,,,62.40,58.00,,,4.00,Faceted,NON,,14.50,35.00,44.00,41.40,GIA 6351026474,,Cloud,"WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",50,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6351026474&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
229-3A,G,R,0.30,E,VS2,VG,EX,VG,N,N,4.28*4.23*2.69,No,,GIA,3345985737,,,1276.000,-42.000,,,63.10,56.00,,,4.50,Faceted,NON,,15.00,34.50,44.00,41.40,GIA 3345985737,,Feather,"WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",50,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=3345985737&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
227-7B,G,R,0.30,F,VVS1,EX,EX,VG,N,N,4.32*4.30*2.64,No,,GIA,1349862975,,,1863.000,-31.000,,,61.20,61.00,,,4.00,Faceted,NON,,13.00,34.00,44.50,41.80,GIA 1349862975,,"Pinpoint, Cavity, Feather, Indented Natural","WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",50,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=1349862975&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
233-89A,G,R,0.80,G,SI1,EX,EX,EX,N,N,5.97*5.94*3.70,No,,GIA,6342955981,,,2665.000,-35.000,,,62.10,56.00,,,3.50,Faceted,NON,,16.00,36.00,43.00,40.60,GIA 6342955981,,"Crystal, Feather","WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",50,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6342955981&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
222-348A,G,R,0.35,I,VS2,EX,EX,EX,N,N,4.52*4.50*2.81,No,,GIA,6345890353,,,1134.000,-37.000,,,62.30,56.00,,,3.50,Faceted,NON,,16.00,36.00,43.00,40.80,GIA 6345890353,,"Feather, Crystal","WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",50,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6345890353&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
229-254A,G,R,0.30,E,VS2,VG,EX,VG,N,N,4.22*4.16*2.68,No,,GIA,6341942515,,,1243.000,-43.500,,,63.90,55.00,,,5.00,Faceted,NON,,17.00,37.00,42.00,40.20,GIA 6341942515,,"Indented Natural, Cloud, Crystal, Knot","WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",50,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6341942515&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
231-107A,G,R,0.30,I,VVS2,G,VG,VG,F,N,4.13*4.07*2.72,No,,GIA,7358014276,,,2000.000,0.000,,,66.40,62.00,,,7.00,Faceted,NON,,15.00,38.00,44.50,41.80,GIA 7358014276,,"Pinpoint, Indented Natural","WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",50,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=7358014276&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
220-143A,G,EM,0.35,E,VS1,EX,EX,G,F,N,4.74*3.36*2.28,No,,GIA,2344812483,,,1026.000,-43.000,,,67.70,59.00,,,,,NON,,,,,,GIA 2344812483,,"Crystal, Feather","WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2344812483&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
209-232C,G,CU,0.70,,SI1,EX,EX,VG,F,N,5.32*4.84*3.11,No,,GIA,6341638099,,,966.000,-31.000,,,64.20,65.00,,,,Faceted,NON,,,,,,GIA 6341638099,Additional clouds are not shown. Pinpoints are not shown.,"Feather, Crystal, Cloud, Needle, Etch Channel, Natural, Extra Facet","GIA Color Is:-FY, WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",,,,,,,FY,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6341638099&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
222-337A,G,R,0.40,K,VS2,VG,EX,VG,M,B,4.69*4.64*2.92,No,,GIA,6345827169,,,848.000,-47.000,,,62.60,59.00,,,4.50,Faceted,NON,,15.00,35.50,43.50,41.20,GIA 6345827169,,Crystal,"WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",50,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6345827169&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
222-248B,G,EM,0.30,H,SI2,EX,EX,G,N,N,4.39*3.40*2.32,No,,GIA,3345855338,,,1200.000,0.000,,,68.20,63.00,,,,,NON,,,,,,GIA 3345855338,,Feather,"WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=3345855338&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
214-65C,G,R,0.30,G,VS2,EX,EX,EX,N,N,4.37*4.35*2.63,No,,GIA,7346461947,,,1430.000,-28.500,,,60.40,59.00,,,3.50,Faceted,NON,,14.00,34.00,43.00,40.80,GIA 7346461947,,"Crystal, Cloud, Feather","WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",50,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=7346461947&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
227-102B,G,R,0.30,E,SI2,VG,VG,VG,N,N,4.29*4.24*2.64,No,,GIA,6342852738,,,986.000,-42.000,,,62.00,57.00,,,5.50,Faceted,NON,,13.00,31.00,43.50,41.20,GIA 6342852738,,"Feather, Cloud, Crystal","WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",50,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6342852738&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
218-66A,G,R,0.71,G,VS2,EX,EX,EX,N,N,5.72*5.68*3.57,No,,GIA,6342540779,,,3036.000,-34.000,,,62.70,55.00,,,3.50,Faceted,NON,,16.50,36.50,42.50,40.60,GIA 6342540779,,"Cloud, Crystal, Feather","WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",50,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6342540779&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
236-74A,G,R,0.50,G,SI1,VG,EX,EX,S,B,4.98*4.94*3.19,No,,GIA,1359068081,,,3200.000,0.000,,,64.30,59.00,,,5.00,Faceted,NON,,15.50,37.00,44.00,41.20,GIA 1359068081,,"Crystal, Feather","WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",50,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=1359068081&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
232-202A,G,R,0.31,I,VS1,EX,EX,EX,N,N,4.34*4.32*2.69,No,,GIA,7353001176,,,1178.000,-38.000,,,62.20,58.00,,,4.00,Faceted,NON,,15.50,36.00,43.00,40.80,GIA 7353001176,,Feather,"WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",50,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=7353001176&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
232-81A,G,R,0.30,E,VVS1,EX,EX,EX,F,N,4.29*4.26*2.66,No,,GIA,2356001180,,,1680.000,-40.000,,,62.30,56.00,,,3.50,Faceted,NON,,16.50,36.50,42.50,40.60,GIA 2356001180,,Pinpoint,"WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",50,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2356001180&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
228-196A,G,R,0.30,I,SI1,G,EX,VG,F,N,4.19*4.13*2.69,No,,GIA,6341942664,,,840.000,-47.500,,,64.70,54.00,,,6.00,Faceted,VSM,,17.50,37.00,41.50,39.80,GIA 6341942664,,Feather,"WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",50,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6341942664&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
